Frequency_Hz,Left_Mag_dBFS,Left_Phase_rad,Right_Mag_dBFS,Right_Phase_rad
0.0,-26.58729521305764,3.141592653589793,-26.587295213057626,3.141592653589793
1.0,-12.177902453433468,-1.6494552433774958,-12.177902453433466,-1.6457508710875488
2.0,-4.693881722423604,0.21449553582219438,-4.693881722423602,0.2219042804020886
3.0,-13.890245918157548,-0.8799852611306789,-13.890245918157547,-0.8688721442608371
4.0,-7.8302964762271765,1.710982306330743,-7.830296476227174,1.7257997954905315
5.0,-11.12038821977402,-2.4522741685210745,-11.12038821977402,-2.4337523070713383
6.0,-7.275648511320226,-0.2571730857804848,-7.275648511320223,-0.23494685204080173
7.0,-15.542081714247116,-0.5498806985531685,-15.542081714247116,-0.5239500925235376
8.0,-7.174795577658159,-1.5400110064218935,-7.174795577658159,-1.5103760281023162
9.0,-9.982454658188185,-1.223147710698624,-9.982454658188182,-1.1898083600890998
10.0,-19.17373528419404,-0.5665383861746851,-19.17373528419404,-0.5294946632752138
11.0,-25.124747163340434,1.2901152979633275,-25.12474716334044,1.3308633931527472
12.0,-9.562016274700568,0.6284751348869893,-9.562016274700568,0.6729276023663551
13.0,-7.355687569643217,1.5385922261458655,-7.355687569643214,1.5867490659151782
14.0,-7.857124911814885,2.815875825559935,-7.857124911814885,2.8677370376191953
15.0,-16.674902501446848,-0.22591957071707064,-16.674902501446844,-0.17035398636786414
16.0,-6.779891332697966,1.6739734603461187,-6.779891332697966,1.733243416985273
17.0,-7.1138368571928385,-0.19176648910407512,-7.1138368571928385,-0.12879216017497364
18.0,-8.770380296671872,1.5549133945088465,-8.770380296671874,1.621592095727895
19.0,-12.723820036101827,2.9908330099180893,-12.723820036101827,3.0612160834270856
20.0,-8.194513391343076,-2.289813931674805,-8.194513391343076,-2.215726485875862
21.0,-4.823249308962332,-1.8497011538890522,-4.823249308962328,-1.771909335800162
22.0,-27.486895358599345,2.3680431534409943,-27.486895358599348,2.449539343819832
23.0,-15.671535644467669,2.1314285855125377,-15.67153564446767,2.216629148181323
24.0,-12.541609907708057,2.653105835505476,-12.541609907708057,2.7420107704642076
25.0,-9.854591710816011,2.0748808331982134,-9.854591710816011,2.167490140446891
26.0,-8.81961136172943,-1.5267837844453824,-8.81961136172943,-1.4304701049067567
27.0,-18.110737769982403,-2.1142659642723456,-18.1107377699824,-2.0142479124437718
28.0,-10.332087695976583,0.11683488319572345,-10.332087695976583,0.22055730731424358
29.0,-4.656056153025808,2.9694385405864434,-4.65605615302581,3.076865336994911
30.0,-4.770314917691843,-2.903253981789539,-4.770314917691843,-2.7921228130911238
31.0,-9.187510118211375,2.6501883318142263,-9.187510118211376,2.765023872802588
32.0,-7.037577530143528,2.270419999288812,-7.037577530143528,2.388959912567121
33.0,-30.671694958638362,-1.2633181806371319,-30.671694958638362,-1.1410738950688775
34.0,-11.647122981297404,2.289846970757041,-11.647122981297407,2.415795628615244
35.0,-7.823942233301686,-0.24731158413643575,-7.823942233301686,-0.11765855398828579
36.0,-16.45956101758501,-1.8531573194452788,-16.45956101758501,-1.7197999170071832
37.0,-15.064411351484445,2.9820579821025026,-15.064411351484441,3.119119756830547
38.0,-19.489602329531614,0.6696515114412964,-19.4896023295316,0.8104176584592871
