Frequency_Hz,Left_Mag_dBFS,Left_Phase_rad,Right_Mag_dBFS,Right_Phase_rad
0.0,-12.970948179470334,3.141592653589793,-12.970948179470334,3.141592653589793
0.5,-28.39810408790833,-1.6958998245997168,-28.398107596552002,-1.694280349603332
1.0,-21.95967165040674,-0.376947048164748,-21.959685757632137,-0.373710680066202
1.5,-8.292208322891184,-2.7937302734147416,-8.29224022817655,-2.7888796090472843
2.0,-12.135809380598895,-2.0593826106016992,-12.135866393715418,-2.052920261764061
2.5,-11.456633209700883,-2.3146961667542283,-11.456722751465776,-2.30662476023692
3.0,-7.586711945912366,-1.4980171090928036,-7.586841548942344,-1.4883392867042529
3.5,-12.329390642045484,0.49549336605219296,-12.329567951510505,0.5067749474596692
4.0,-16.58641029498556,-3.0933889080433006,-16.586643069362903,-3.080506239538924
4.5,-15.206125397397107,0.3615990218639236,-15.206421509225711,0.37608009044780655
5.0,-22.700811194432823,-1.7650669860614507,-22.701178631067826,-1.7489902195363298
5.5,-17.5869148038281,2.6390737054220237,-17.587361668195584,2.6567434526038793
6.0,-17.035839996039577,-1.4048825708330719,-17.03637450739153,-1.3856225754504297
6.5,-10.35490026589541,2.355497098080848,-10.35553076056475,2.376344594011819
7.0,-10.761043130320395,0.28022936923395225,-10.761778062476186,0.30266160283935767
7.5,-16.832035320300562,-0.9500378961723666,-16.832883262703202,-0.9260237030126433
8.0,-15.462696466255894,1.2698644669832924,-15.463666111012465,1.2954578263063499
8.5,-10.570861392266595,0.5355140308574878,-10.571961551586133,0.5626837476575067
9.0,-20.173983721864985,-1.4081788437695408,-20.175223328813786,-1.3794355934987088
9.5,-21.298485438588752,-0.38793655849188574,-21.299873547845642,-0.35762261410042456
10.0,-13.843852609532355,2.5165950080025845,-13.845398398143816,2.5484767917963174
10.5,-10.415332165220663,-1.2365996136627058,-10.41704493335593,-1.203152860577252
11.0,-16.979489114202828,2.374587083339817,-16.981378285908825,2.409595920190347
11.5,-13.401168094743205,-1.8366454993409826,-13.403243218699313,-1.8000774796919023
12.0,-17.672870153512985,-1.482605070121314,-17.67514090378556,-1.444480784103772
12.5,-8.441346050349905,-1.2327267829315458,-8.443822227146686,-1.193049162462765
13.0,-15.925783763710955,1.0240018664632466,-15.928475294135113,1.065229873955437
13.5,-16.592967938184717,-0.9720370503521865,-16.59588487698865,-0.929261618798392
14.0,-26.48129764525315,2.2858736724056006,-26.484450175592002,2.3301935495019377
14.5,-10.824286460553203,1.7833300879949878,-10.827684894737988,1.8291914165343632
15.0,-23.967030288702492,-2.3689400545120014,-23.97068506895284,-2.3215402842326305
15.5,-15.944638247914906,-0.027450588786440924,-15.948559947111452,0.02148459790332978
16.0,-20.18711622294039,2.6141294437910285,-20.19131554537669,2.6645970059121065
16.5,-17.766395511793306,1.283238207353055,-17.770883293927326,1.335235088253996
17.0,-24.001650424770318,1.1326880858537791,-24.0064376359754,1.1862112131879945
17.5,-15.628659860432618,0.908915313301582,-15.633757603747922,0.9639615990046199
18.0,-15.306254767613947,-0.3286584431705848,-15.311674280494405,-0.2720921029037078
18.5,-7.989169663966065,-0.19153508636564254,-7.994922319031672,-0.13345181110303672
19.0,-14.165894513268949,0.8458524255899873,-14.171991819053531,0.9054495004945331
19.5,-11.548974612551923,-0.5272680623117497,-11.555428214251211,-0.4661603389272299
20.0,-9.991262672030848,0.21316838675036423,-9.998084352249919,0.2757835916222623
20.5,-15.11635289640314,2.6746642017521673,-15.123554575903157,2.7387837052658046
21.0,-15.636848172937484,-0.31649552374681544,-15.644441911381747,-0.2508749203125003
21.5,-15.494584252952981,-1.4596698822759766,-15.502582249652175,-1.3925513935398122
22.0,-29.728915048718235,-2.1103766956318237,-29.737329643374977,-2.041763552132728
22.5,-14.722881901691022,-0.38479073720462936,-14.73172557514358,-0.31468618542390175
23.0,-19.583351065110474,-2.4568586611420313,-19.592636440075584,-2.3852659635256446
