Frequency_Hz,Left_Mag_dBFS,Left_Phase_rad,Right_Mag_dBFS,Right_Phase_rad
0.0,-18.723174894233793,0.0,-18.7231748942338,0.0
1.0,-5.566591314230278,1.946181927988456,-5.566591314230282,1.9498863002784033
2.0,-7.781095044958586,1.9805148351399124,-7.781095044958586,1.9879235797198067
3.0,-10.827171935442578,-0.7331081531653224,-10.827171935442578,-0.7219950362954819
4.0,-12.602153643316838,-1.990162130456777,-12.602153643316832,-1.9753446412969886
5.0,-6.073394814575864,2.571743899636693,-6.073394814575864,2.5902657610864286
6.0,-6.253740212525902,-1.657985625294684,-6.253740212525901,-1.635759391555001
7.0,-13.556537984538537,0.3728779273008808,-13.556537984538535,0.3988085333305107
8.0,-7.562550916474392,-0.651349221341308,-7.562550916474392,-0.6217142430217307
9.0,-7.658020873512191,2.267786357614634,-7.658020873512191,2.3011257082241583
10.0,-21.93302624376592,1.8893344595301578,-21.933026243765937,1.9263781824296287
11.0,-12.975820046859889,-2.7311144046570113,-12.97582004685989,-2.6903663094675925
12.0,-9.760869564183585,-0.056743513023855635,-9.76086956418359,-0.012291045544490049
13.0,-17.378676194131536,-2.8281459918677596,-17.37867619413153,-2.779989152098447
14.0,-12.213709215866075,-1.3764950650867096,-12.213709215866075,-1.3246338530274493
15.0,-15.909594659881964,0.6857449535739105,-15.909594659881968,0.7413105379231179
16.0,-17.23815993334785,-2.3085596945251754,-17.238159933347855,-2.24928973788602
17.0,-9.441219094657766,-0.9069299278476196,-9.441219094657766,-0.8439555989185179
18.0,-13.036802842299991,-2.7264000712075225,-13.036802842299991,-2.6597213699884743
19.0,-7.111015292809131,-1.9072823725578376,-7.111015292809127,-1.8368992990488417
20.0,-11.027821540903837,-2.4890927179567055,-11.02782154090384,-2.415005272157762
21.0,-10.484315310221234,1.9189387829800613,-10.484315310221234,1.9967306010689512
22.0,-24.77763625673708,0.7305515672931336,-24.777636256737093,0.8120477576719718
23.0,-17.37205847751318,1.961777213436521,-17.37205847751318,2.046977776105305
24.0,-12.210877071854785,-1.6274645937720307,-12.210877071854787,-1.5385596588132997
25.0,-9.878754628771535,-2.68104011482386,-9.878754628771539,-2.588430807575181
26.0,-32.330131945331914,-2.714564522124419,-32.33013194533198,-2.6182508425857813
27.0,-12.855846548121656,2.9421143587691168,-12.855846548121665,3.04213241059769
28.0,-32.13646005113769,-2.135647738811793,-32.136460051137654,-2.031925314693273
29.0,-14.674751411356983,2.4883267913780185,-14.674751411356983,2.5957535877864863
30.0,-10.608296537905531,-1.6252033042224945,-10.608296537905531,-1.51407213552408
31.0,-7.3885181530118516,-0.3085028278128589,-7.388518153011853,-0.193667286824497
32.0,-4.150926276605441,1.0528910820384771,-4.150926276605443,1.1714309953167859
33.0,-13.702771317632891,-1.4821154600532165,-13.70277131763289,-1.3598711744849599
34.0,-24.82870571848995,-2.771473243849629,-24.828705718489953,-2.645524585991426
35.0,-7.658613780036877,1.72530054296819,-7.658613780036877,1.8549535731163405
36.0,-11.351900855025175,2.1049594321720435,-11.351900855025171,2.238316834610141
37.0,-12.040745884563579,-2.3523398947246394,-12.040745884563577,-2.215278119996595
38.0,-25.50900698875409,-2.3774543032815787,-25.5090069887541,-2.2366881562635874
39.0,-15.339514933950664,0.9616219315831995,-15.33951493395067,1.1060924508911374
40.0,-16.50674367724898,1.6372291062370645,-16.506743677248977,1.78540399783495
41.0,-9.622495410366728,1.5826784101776599,-9.622495410366723,1.7345576740654924
42.0,-9.843312117183592,-1.6611212914921432,-9.84331211718359,-1.5055376553143633
43.0,-17.690412654174533,2.759959123459008,-17.690412654174533,2.919247131926735
44.0,-21.249312801817524,-0.7666477845922925,-21.24931280181753,-0.6036554038346175
45.0,-10.010510220403779,1.9739260208557072,-10.010510220403777,2.140622773903329
46.0,-13.761974577200597,2.5892369187779667,-13.761974577200597,2.759638044115536
47.0,-8.35889815779604,2.62783110539209,-8.358898157796038,2.801936603019606
48.0,-14.477200856751807,2.042845351472762,-14.477200856751809,2.220655221390225
49.0,-11.05873000280665,1.7247286070095267,-11.05873000280665,1.9062428492169372
50.0,-18.297570348487998,-0.12306282171785601,-18.29757034848801,0.06215579277950147
51.0,-7.758901731064328,1.579043811017406,-7.758901731064326,1.7679667978047109
52.0,-7.385241506970669,1.1567549061804114,-7.385241506970669,1.3493822652576632
53.0,-18.433082974836257,-2.295807289802703,-18.43308297483626,-2.0994755584355036
54.0,-9.57148348945095,-3.012397869709925,-9.57148348945095,-2.812361766052779
55.0,-16.288137405757208,-3.0385282883041267,-16.288137405757205,-2.834787812357034
56.0,-10.072205929802339,2.1718466850018348,-10.07220592980234,2.3792915332388747
57.0,-8.70369894574154,-0.7954696714983693,-8.703698945741536,-0.5843204509713822
58.0,-16.811971171736484,0.9112706069365981,-16.81197117173649,1.1261241997535318
59.0,-10.757710284952676,-0.20544504215764958,-10.75771028495268,0.013112922949232574
60.0,-10.809207712921843,0.014819508879343832,-10.809207712921845,0.2370818462761722
61.0,-17.102415273862402,0.5074171774989855,-17.10241527386239,0.7333838871857612
