Frequency_Hz,Left_Mag_dBFS,Left_Phase_rad,Right_Mag_dBFS,Right_Phase_rad
0.0,-8.768545083270707,3.141592653589793,-8.768545083270705,3.141592653589793
1.0,-11.488911022030628,2.5916480098971144,-11.488911022030624,2.595352382187061
2.0,-9.660213034414987,1.8624922574825247,-9.660213034414983,1.869901002062419
3.0,-12.713536724330119,-2.6999011403702813,-12.71353672433012,-2.6887880235004396
4.0,-15.840720700198451,0.6833949841774334,-15.840720700198457,0.6982124733372225
5.0,-8.255811784755041,0.20025658129983648,-8.255811784755041,0.21877844274957228
6.0,-11.201665541477867,1.782401470857744,-11.201665541477862,1.804627704597427
7.0,-14.561739892682215,-0.8970877953955089,-14.561739892682212,-0.8711571893658794
8.0,-14.688433731670525,-1.0735909188300274,-14.688433731670523,-1.0439559405104502
9.0,-16.17837309858946,1.8765077458767894,-16.17837309858946,1.909847096486315
10.0,-12.601256396641148,2.9126370743593473,-12.601256396641151,2.9496807972588184
11.0,-8.784928167193979,1.2978425199269044,-8.784928167193977,1.3385906151163232
12.0,-10.741220608418285,1.2720145822268503,-10.741220608418283,1.316467049706216
13.0,-19.78267272469411,-1.801874623664131,-19.78267272469411,-1.7537177838948186
14.0,-4.424760108721378,-1.8040753750719158,-4.424760108721372,-1.7522141630126555
15.0,-11.174284460470972,1.6798400274794785,-11.174284460470973,1.7354056118286858
16.0,-10.670537939962934,-1.994132066540085,-10.670537939962937,-1.9348621099009302
17.0,-10.543294288711493,0.5440048917017895,-10.543294288711497,0.606979220630891
18.0,-10.541492087801217,1.3315674207849122,-10.541492087801211,1.3982461220039608
19.0,-15.20640672380994,1.250909915130345,-15.206406723809947,1.3212929886393407
20.0,-9.401618712886217,2.8601016899290475,-9.401618712886215,2.93418913572799
21.0,-11.652105980386944,1.8484311427348714,-11.652105980386942,1.9262229608237618
22.0,-14.235381786952964,1.5779036880124675,-14.235381786952964,1.6593998783913053
23.0,-0.6025154145532152,3.1040124765421417,-0.6025154145532183,-3.0939722679686605
24.0,-26.854827459329794,-2.763725023497477,-26.85482745932979,-2.6748200885387448
25.0,-14.884182622158788,-2.9829929984238484,-14.884182622158784,-2.89038369117517
26.0,-13.263448158208288,-2.604311538839702,-13.263448158208282,-2.5079978593010765
27.0,-5.698776569840932,-0.42401453648334014,-5.698776569840932,-0.32399648465476727
28.0,-6.681196366288823,-0.5331248896694959,-6.681196366288823,-0.429402465550976
29.0,-16.985224526202543,3.0068138643356073,-16.985224526202554,3.1142406607440747
30.0,-8.680796955683318,1.9440620806063609,-8.68079695568332,2.055193249304775
31.0,-6.920465096599958,1.165265932072869,-6.920465096599963,1.2801014730612308
32.0,-15.360734385827953,2.279573157693397,-15.360734385827953,2.398113070971706
33.0,-5.467399126829741,0.9185106691078067,-5.467399126829742,1.0407549546760622
34.0,-3.880753977251236,2.0420271503480016,-3.880753977251239,2.1679758082062044
35.0,-10.21423297790093,-0.9199990553926184,-10.21423297790093,-0.7903460252444683
36.0,-9.520173653938992,1.3555958609652718,-9.520173653938993,1.488953263403369
37.0,-5.225325291332236,0.2731645686197927,-5.22532529133224,0.4102263433478371
38.0,-12.562446908908703,0.6280278867738738,-12.562446908908706,0.768794033791865
39.0,-9.768875413087887,2.0054479479106537,-9.768875413087887,2.149918467218593
40.0,-17.18650541559282,-2.781583042274769,-17.18650541559282,-2.6334081506768827
41.0,-10.92161139724601,3.0198516527502206,-10.92161139724601,-3.1114543905415326
42.0,-5.424415882622325,0.46592634320187964,-5.424415882622321,0.62150997937966
43.0,-18.4877458392818,-0.8757737625269235,-18.487745839281803,-0.716485754059197
44.0,-9.647315870393864,1.67976334023076,-9.647315870393863,1.8427557209884342
45.0,-5.657240474573505,-0.31725337684237304,-5.657240474573502,-0.15055662379475138
