Frequency_Hz,Left_Mag_dBFS,Left_Phase_rad,Right_Mag_dBFS,Right_Phase_rad
0.0,-15.08332184161111,0.0,-15.083321841611108,0.0
1.0,-11.650319164874851,0.8242117159655976,-11.650319164874851,0.8279160882555449
2.0,-10.294018902442751,2.599988557047357,-10.294018902442756,2.607397301627251
3.0,-16.47053018799638,0.23197980476156602,-16.47053018799638,0.24309292163140755
4.0,-19.18749365544841,2.2704605727646934,-19.187493655448414,2.285278061924485
5.0,-6.74202649904449,0.5785865795485493,-6.74202649904449,0.5971084409982851
6.0,-17.677397411862994,-2.782827087228682,-17.677397411862994,-2.7606008534889988
7.0,-5.348619076634083,-1.766983337426633,-5.348619076634082,-1.7410527313970032
8.0,-6.452936881809136,1.738314010881031,-6.452936881809132,1.7679489892006082
9.0,-12.357884387801185,2.3943566743858216,-12.357884387801183,2.4276960249953463
10.0,-17.108232105450963,2.8183426886671947,-17.108232105450966,2.8553864115666667
11.0,-16.025993958057803,-0.5919763768733953,-16.02599395805781,-0.5512282816839763
12.0,-9.876614921901597,2.1730466097649663,-9.876614921901595,2.2174990772443315
13.0,-9.366372785719324,-0.26136812125543996,-9.366372785719324,-0.21321128148612697
14.0,-4.717152147714197,1.2497957645298874,-4.717152147714197,1.3016569765891475
15.0,-17.852364322197005,-2.884494691245517,-17.852364322197005,-2.8289291068963105
16.0,-9.310117597737603,-1.171466188390172,-9.3101175977376,-1.1121962317510177
17.0,-14.52256791402015,-0.4139030927529403,-14.52256791402015,-0.3509287638238391
18.0,-8.946037843937308,0.8708902480079291,-8.946037843937308,0.9375689492269774
19.0,-8.243387866812922,1.189494364934501,-8.243387866812924,1.2598774384434965
20.0,-14.710060743177372,0.6695205506267532,-14.710060743177372,0.7436079964256957
21.0,-16.74364410585248,-2.2906700661120287,-16.74364410585247,-2.212878248023139
22.0,-9.821981257386595,-2.1230301191412244,-9.821981257386593,-2.041533928762388
23.0,-6.012157571040974,2.57687743925201,-6.012157571040974,2.6620780019207944
24.0,-10.281151412484363,-1.527424928276235,-10.281151412484359,-1.4385199933175035
25.0,-22.392752665907306,2.998486316952112,-22.39275266590728,3.0910956242007916
26.0,-12.011110001020054,-2.9459883108340685,-12.01111000102006,-2.8496746312954424
27.0,-6.515644572283804,1.2020768203416128,-6.515644572283806,1.302094872170186
28.0,-29.16506391893328,-0.7285080593097487,-29.165063918933257,-0.6247856351912277
29.0,-15.863145142097473,-0.5618786786571802,-15.863145142097476,-0.454451882248713
30.0,-12.181700643004218,1.6191408568350816,-12.18170064300422,1.7302720255334967
31.0,-14.936013312216108,-3.098508160832245,-14.936013312216115,-2.983672619843883
32.0,-3.719461129592841,1.1611265253407557,-3.719461129592842,1.2796664386190646
33.0,-3.224757484304728,0.03771667172929373,-3.2247574843047295,0.1599609572975497
34.0,-12.448545051982563,0.7561120605399377,-12.448545051982565,0.8820607183981412
35.0,-11.685279214354809,0.4553544978655664,-11.685279214354807,0.5850075280137159
36.0,-19.165204907318646,2.0502795535132616,-19.16520490731864,2.1836369559513598
37.0,-6.730344832548525,-2.649248798947682,-6.730344832548524,-2.512187024219638
38.0,-13.394380982257593,0.7417420812234613,-13.394380982257594,0.8825082282414527
39.0,-10.828076550236723,-1.6013197725908106,-10.828076550236723,-1.4568492532828718
40.0,-6.644296054917888,2.6028720658591773,-6.644296054917888,2.7510469574570635
41.0,-17.864174966535543,2.225938169715919,-17.86417496653555,2.3778174336037523
42.0,-20.817900343322787,-1.9540416112404382,-20.81790034332277,-1.7984579750626593
43.0,-20.098466927295974,-1.4309093713782852,-20.098466927295974,-1.2716213629105573
44.0,-15.828781131495326,2.791220044239483,-15.828781131495326,2.9542124249971575
45.0,-12.398754710242976,-2.724376190857372,-12.398754710242972,-2.5576794378097505
46.0,-17.155263619362422,0.3755461781059721,-17.155263619362426,0.545947303443541
47.0,-10.778239147042934,-2.973618419080048,-10.778239147042932,-2.799512921452532
48.0,-17.54491100679219,1.4619823395359015,-17.544911006792187,1.6397922094533648
49.0,-15.072688363031428,-0.9227442227076675,-15.07268836303143,-0.7412299805002578
50.0,-12.281301366232036,1.5414979722748925,-12.281301366232032,1.7267165867722496
51.0,-19.81814482583859,-3.0910616658337666,-19.818144825838594,-2.902138679046461
52.0,-18.72115895938889,-1.4551400587046035,-18.72115895938889,-1.2625126996273517
53.0,-25.06637318161583,-2.7453172050918697,-25.066373181615837,-2.5489854737246684
54.0,-12.946181666445247,0.16134197206607256,-12.946181666445245,0.3613780757232182
55.0,-14.648448632203124,-2.3627483076359814,-14.64844863220312,-2.159007831688888
56.0,-8.186094096620204,0.813058164069867,-8.1860940966202,1.0205030123069072
57.0,-10.779669915536507,2.3324555804357776,-10.779669915536507,2.543604800962765
58.0,-8.054716867937431,0.10425297122247802,-8.054716867937431,0.3191065640394126
59.0,-9.0350405013397,1.9228774664914632,-9.035040501339703,2.1414354315983455
60.0,-18.193377330080413,0.4132295447947076,-18.193377330080413,0.6354918821915366
61.0,-6.787330583356002,0.8872838609665099,-6.787330583355998,1.1132505706532863
62.0,-8.254337815686362,-2.8374566595311648,-8.25433781568636,-2.6077855775544414
63.0,-23.631630101993327,-1.8250078781629886,-23.63163010199333,-1.5916324238963167
64.0,-18.749000307069497,-2.259172023386179,-18.74900030706949,-2.0220921968295618
65.0,-16.108855819613023,2.24084726977481,-16.108855819613016,2.481631468621374
66.0,-12.030955663450024,-2.8044581940348334,-12.03095566345002,-2.5599696228983215
67.0,-15.214810611092318,-0.17158275599038705,-15.214810611092318,0.07661018743607285
68.0,-7.853772851056889,-1.9679635502567363,-7.8537728510568865,-1.71606623454033
69.0,-7.580798185572654,-1.5485166187676271,-7.580798185572654,-1.2929149307612737
70.0,-13.475490565275425,0.1654841915337396,-13.475490565275424,0.4247902518300404
71.0,-12.103504318777784,-1.5584957024431343,-12.103504318777782,-1.2954852698568864
72.0,-12.288806503245482,-1.8758205233113896,-12.288806503245482,-1.6091057184351951
73.0,-9.84522564859324,1.6111263994941816,-9.845225648593239,1.881545576660323
74.0,-16.81057011119874,1.373620270247797,-16.810570111198732,1.6477438197038856
75.0,-25.273459536682378,3.0369892745762903,-25.27345953668236,-2.9683681108572584
76.0,-11.649703994159706,-1.9569743863096918,-11.649703994159708,-1.675442092273709
77.0,-12.784481324045911,0.48191206464580855,-12.784481324045906,0.767148730971739
78.0,-17.924275338309258,-1.3433900131316476,-17.924275338309272,-1.0544489745157706
79.0,-8.1868620647247,-0.47771349973197696,-8.1868620647247,-0.1850680888261521
80.0,-10.27597255653098,2.61499611612496,-10.275972556530979,2.911345899320732
81.0,-13.095278561308179,-0.5705701848046162,-13.095278561308177,-0.2705160293188971
82.0,-13.109213008893121,-2.079238048264796,-13.109213008893114,-1.7754795204891298
83.0,-12.544611359692961,1.3957564481236286,-12.544611359692956,1.703219348189242
84.0,-9.367235676417916,2.046663608879399,-9.36723567641791,2.357830881234959
85.0,-5.728453759989055,1.00400315572777,-5.72845375998905,1.3188748003732778
86.0,-23.728800927753532,-2.4586421054384786,-23.728800927753547,-2.140066088503025
87.0,-15.283770161524124,0.42986837868257766,-15.283770161524119,0.7521487679079791
88.0,-8.875562539757375,-0.3043743387058315,-8.875562539757372,0.021610422809517416
89.0,-9.001041132391103,-0.5285761631452358,-9.001041132391101,-0.1988870293399391
90.0,-7.943028582318268,2.847239241216202,-7.943028582318266,-3.102552559868141
91.0,-24.404185481307113,-1.184076431375198,-24.404185481307103,-0.8469785529900073
92.0,-8.662402794989102,0.5593613450904915,-8.662402794989104,0.9001635957656294
93.0,-19.961446227382737,-0.8951169957442697,-19.961446227382726,-0.5506103727791833
94.0,-7.964219350122207,2.76143298811908,-7.964219350122207,3.109643983374112
95.0,-9.748927370027305,0.8318981808267774,-9.748927370027307,1.1838135483717571
96.0,-23.678285764348338,-0.6765680219634925,-23.678285764348324,-0.320948282128565
97.0,-21.247646292232748,-0.4054502030437607,-21.24764629223277,-0.04612609091888703
