Frequency_Hz,Left_Mag_dBFS,Left_Phase_rad,Right_Mag_dBFS,Right_Phase_rad
0.0,-22.49266510660391,3.141592653589793,-22.492665106603912,3.141592653589793
1.0,-2.3288005480820817,0.14269421827279377,-2.3288005480820804,0.14639859056274074
2.0,-13.681961369911875,-2.4019797380850387,-13.681961369911875,-2.3945709935051434
3.0,-11.723571843966017,-1.8902101089682795,-11.723571843966017,-1.8790969920984384
4.0,-14.2304394613344,0.09868349070671553,-14.230439461334399,0.11350097986650341
5.0,-4.71268678272923,-2.4090152522762334,-4.712686782729228,-2.390493390826498
6.0,-15.111241075226065,2.159224195594688,-15.111241075226067,2.1814504293343715
7.0,-6.74979694296545,0.623588269950696,-6.74979694296545,0.649518875980326
8.0,-8.773858552810413,-1.7278396875130886,-8.773858552810415,-1.6982047091935115
9.0,-17.347019908461984,2.7636902023391485,-17.34701990846198,2.7970295529486733
10.0,-14.855338962013803,0.5719258704000252,-14.855338962013809,0.608969593299497
11.0,-14.790401028294083,-2.3482644891571605,-14.790401028294088,-2.3075163939677426
12.0,-17.59706026369581,-0.6368704402813286,-17.597060263695806,-0.5924179728019618
13.0,-13.12420877568734,-1.9462781545793582,-13.124208775687336,-1.8981213148100449
14.0,-7.527874090883575,2.2265274774232253,-7.527874090883576,2.278388689482486
15.0,-10.59673011073404,-2.048941955611343,-10.596730110734038,-1.993376371262136
16.0,-9.09371290970196,2.9032165296526085,-9.09371290970196,2.962486486291763
17.0,-17.250590676111,1.865034367378375,-17.250590676111,1.9280086963074772
18.0,-13.529838041268821,0.18206266571052068,-13.529838041268823,0.24874136692956897
19.0,-11.731073988833877,3.0890774619297434,-11.73107398883388,-3.1237247717408474
20.0,-15.12689603117536,1.9672976036940184,-15.126896031175354,2.0413850494929613
21.0,-14.20672119768292,0.4624928065763122,-14.20672119768292,0.5402846246652024
22.0,-2.9727191704342104,2.2966180477723364,-2.9727191704342104,2.378114238151173
23.0,-13.978110377741661,1.1591368039075038,-13.978110377741666,1.244337366576289
24.0,-6.6013091969195345,2.519815096123737,-6.601309196919534,2.608720031082468
25.0,-10.969039788132635,-1.5516945347373123,-10.96903978813264,-1.4590852274886337
26.0,-8.947530537211282,-1.3785402605990404,-8.947530537211284,-1.2822265810604145
