Frequency_Hz,Left_Mag_dBFS,Left_Phase_rad,Right_Mag_dBFS,Right_Phase_rad
0.0,-1.3954952153978528,0.0,-1.3954952153978517,0.0
1.0,-12.778979141366339,0.18866456327284026,-12.778979141366339,0.1923689355627872
2.0,-8.635887152576938,-2.564376192201674,-8.635887152576938,-2.5569674476217794
3.0,-12.881406919551877,1.3439616870940831,-12.881406919551877,1.3550748039639249
4.0,-10.214846987231997,-0.8510197129041664,-10.214846987231997,-0.836202223744378
5.0,-11.898167661231664,-2.114584125561663,-11.898167661231668,-2.0960622641119273
6.0,-16.433248477226062,1.8688419221142714,-16.433248477226062,1.8910681558539544
7.0,-11.72716971691891,0.19743781924058748,-11.72716971691891,0.22336842527021725
8.0,-3.9922322303436344,1.2388704700600424,-3.9922322303436353,1.2685054483796194
9.0,-14.054229751065035,-0.16082044129460024,-14.054229751065034,-0.12748109068507574
10.0,-15.20457774717367,-1.1339507599570775,-15.204577747173671,-1.096907037057606
11.0,-12.173033488869724,-2.9474242161448894,-12.17303348886973,-2.906676120955471
12.0,-5.702220334850441,2.905184967402076,-5.702220334850444,2.9496374348814416
13.0,-17.07848549460095,-1.1832579884191516,-17.07848549460095,-1.1351011486498386
14.0,-11.89255868076369,-2.237234101002949,-11.892558680763683,-2.185372888943689
15.0,-21.465550112142694,2.3425312340857456,-21.465550112142694,2.3980968184349525
16.0,-11.113415294885648,1.2602662548497223,-11.113415294885646,1.3195362114888767
17.0,-9.540762480975884,-1.0311739870582965,-9.540762480975884,-0.9681996581291948
18.0,-7.685709183736467,0.15567470281436996,-7.685709183736467,0.2223534040334184
19.0,-21.601044373266692,-0.16969087447287684,-21.601044373266692,-0.09930780096388131
20.0,-7.779903331604347,-0.49289202674177124,-7.779903331604348,-0.4188045809428282
21.0,-9.91551178789845,-0.6353085278118604,-9.915511787898444,-0.5575167097229706
22.0,-16.46337590783214,0.8271332646930205,-16.463375907832145,0.9086294550718568
23.0,-9.066378568043408,1.927920963619842,-9.066378568043408,2.0131215262886264
24.0,-19.310955290901045,-2.9592517270597423,-19.310955290901028,-2.8703467921010106
25.0,-6.656371265685422,-2.357605438796636,-6.65637126568542,-2.2649961315479574
26.0,-6.792053872714943,0.8962780474339889,-6.7920538727149395,0.9925917269726148
27.0,-12.186782644214292,-1.2597715157158305,-12.18678264421429,-1.159753463887257
28.0,-7.7520535424369585,-1.3023828303746008,-7.752053542436961,-1.1986604062560808
29.0,-12.408321111802593,-3.101666557321056,-12.408321111802588,-2.9942397609125884
