Frequency_Hz,Left_Mag_dBFS,Left_Phase_rad,Right_Mag_dBFS,Right_Phase_rad
0.0,-36.59605130377747,0.0,-36.5960513037774,0.0
1.0,-11.820722916732556,-1.3382162905850734,-11.820722916732556,-1.3345119182951266
2.0,-9.942367588043039,-1.1769588990048614,-9.942367588043037,-1.169550154424967
3.0,-34.34407422884098,2.591929304690236,-34.34407422884097,2.6030424215600814
4.0,-10.158124885777305,0.9386069717509754,-10.158124885777307,0.9534244609107645
5.0,-7.217634958742648,1.6524096420554013,-7.217634958742645,1.6709315035051373
6.0,-25.280354635744207,2.0246570112599893,-25.280354635744228,2.046883244999671
7.0,-11.529294552296783,-0.28055786033115154,-11.529294552296783,-0.2546272543015216
8.0,-14.121321458227818,2.336470235705244,-14.12132145822782,2.366105214024821
9.0,-12.165731323060607,-0.5768253043973589,-12.165731323060609,-0.5434859537878338
10.0,-16.61687724256544,-1.023629257600473,-16.61687724256544,-0.9865855347010011
11.0,-8.270357680479279,0.48059155152142347,-8.270357680479282,0.521339646710842
12.0,-7.198497217554722,-1.6094209591781912,-7.198497217554719,-1.5649684916988253
13.0,-11.38448140253294,-0.9215004158866829,-11.38448140253294,-0.8733435761173697
14.0,-8.50841430010424,-1.834417852535859,-8.508414300104242,-1.782556640476599
15.0,-9.164434324204628,1.5096380773104165,-9.16443432420463,1.5652036616596234
16.0,-7.138335008905826,-2.020053666441424,-7.138335008905826,-1.9607837098022693
17.0,-15.369119025768263,-0.4931448652022007,-15.369119025768265,-0.4301705362730992
18.0,-17.382335567762787,2.9552375231184826,-17.382335567762794,3.0219162243375304
19.0,-9.813526912086648,-0.9518488283730582,-9.813526912086646,-0.8814657548640626
20.0,-9.876410969828644,-1.4193820052083799,-9.876410969828639,-1.3452945594094372
21.0,-5.5636495359656735,1.2007599947349081,-5.5636495359656735,1.2785518128237985
22.0,-9.86839693260516,1.7781051019816325,-9.868396932605165,1.85960129236047
23.0,-13.214594270771457,-1.400825378928942,-13.214594270771462,-1.3156248162601578
24.0,-7.50275573882079,0.667648897658674,-7.50275573882079,0.7565538326174055
25.0,-11.13569574843254,-2.971064628761406,-11.135695748432536,-2.8784553215127273
26.0,-9.038514589599181,1.1461718774469136,-9.038514589599187,1.242485556985539
27.0,-22.729584373552584,1.182205673252015,-22.72958437355259,1.2822237250805868
28.0,-11.850802399047717,0.45490817952703355,-11.850802399047717,0.5586306036455532
29.0,-13.207281973045648,1.45596574068552,-13.207281973045644,1.5633925370939872
30.0,-14.669053723485227,-0.971054609914991,-14.669053723485225,-0.8599234412165763
31.0,-5.744357811585696,3.123867794908255,-5.7443578115856955,-3.0444819712829703
32.0,-10.033408377882886,-1.5387909275525076,-10.033408377882882,-1.4202510142741986
