Frequency_Hz,Left_Mag_dBFS,Left_Phase_rad,Right_Mag_dBFS,Right_Phase_rad
0.0,-20.78636763078277,0.0,-20.786367630782756,0.0
1.0,-10.699763117650052,-0.6504632732543698,-10.699763117650052,-0.6467589009644227
2.0,-10.402246484232107,-2.416383148446055,-10.402246484232105,-2.4089744038661607
3.0,-36.13470770460412,2.6177294325131006,-36.13470770460407,2.62884254938295
4.0,-7.9845513115969435,2.9273966663607105,-7.984551311596945,2.942214155520499
5.0,-10.007178144011974,1.6570002504887542,-10.007178144011974,1.6755221119384893
6.0,-10.164762213087563,0.44786573747061803,-10.164762213087567,0.4700919712103007
7.0,-10.108231837568475,-1.3017198194173014,-10.108231837568479,-1.275789213387671
8.0,-10.98971552261084,2.0762867182657656,-10.98971552261084,2.1059216965853427
9.0,-12.120096089330897,-2.7827903830626597,-12.1200960893309,-2.749451032453135
10.0,-11.29842043362485,-0.019285194970774126,-11.29842043362485,0.01775852792869747
11.0,-13.457250005210376,1.3242783490501677,-13.457250005210383,1.3650264442395867
12.0,-25.853994139204744,-1.4394971568069619,-25.853994139204733,-1.3950446893275947
13.0,-10.256145548109963,-0.5856744732762914,-10.256145548109961,-0.5375176335069787
14.0,-3.611995138574384,-1.0992598414253258,-3.611995138574384,-1.047398629366066
15.0,-8.113003333300462,0.9982213638279487,-8.113003333300465,1.0537869481771562
16.0,-11.717648744532012,0.9241282161442077,-11.717648744532013,0.9833981727833615
17.0,-5.642623167763297,0.09397824750998829,-5.642623167763298,0.15695257643908975
18.0,-7.867799815081521,-2.333664076559635,-7.8677998150815185,-2.266985375340586
19.0,-10.680584277017392,-1.6308581707419074,-10.680584277017388,-1.5604750972329124
20.0,-8.202288891881572,1.2066021847505992,-8.202288891881576,1.2806896305495423
21.0,-15.796461637499489,-3.115063157220141,-15.796461637499492,-3.0372713391312507
22.0,-15.312163464962687,-0.8146999568280854,-15.312163464962683,-0.7332037664492471
23.0,-8.45878375728823,1.498031853613092,-8.458783757288233,1.583232416281877
24.0,-10.24544685387335,0.23968515366598717,-10.245446853873352,0.32859008862471834
25.0,-10.68045188478752,0.015259834095543838,-10.680451884787516,0.10786914134422285
26.0,-15.878742077567228,-3.1234407601575827,-15.878742077567214,-3.0271270806189574
27.0,-7.978340720867571,1.0659011217229857,-7.978340720867575,1.1659191735515586
28.0,-13.524411291407471,-1.2153758758066686,-13.52441129140747,-1.1116534516881484
29.0,-5.771181680045865,-2.7559932554833093,-5.771181680045865,-2.6485664590748415
30.0,-17.125341682784544,2.8987338025060367,-17.125341682784544,3.0098649712044514
31.0,-16.10939198680821,-0.9934464593827171,-16.109391986808212,-0.8786109183943556
32.0,-8.793967088068818,2.407955557438475,-8.793967088068818,2.526495470716783
33.0,-12.48669131946162,0.18006975624026594,-12.486691319461624,0.3023140418085212
34.0,-7.247702189506255,2.664724552826041,-7.247702189506255,2.7906732106842442
35.0,-6.2481304801210005,2.942663722990106,-6.2481304801210005,3.0723167531382565
36.0,-17.690487806930633,2.3712549372414453,-17.690487806930616,2.5046123396795426
37.0,-7.723257161276224,-2.090243699592094,-7.723257161276229,-1.9531819248640498
38.0,-15.937681725923298,-2.1865784623172653,-15.937681725923296,-2.045812315299273
39.0,-20.050380650882346,0.5155220685240939,-20.050380650882342,0.6599925878320325
40.0,-10.43926665900985,-2.8893347566445424,-10.439266659009848,-2.7411598650466567
41.0,-11.604621446297564,-0.18623848046654012,-11.60462144629757,-0.03435921657870731
42.0,-14.935282384471328,-1.6055632321641458,-14.935282384471325,-1.4499795959863648
43.0,-8.873985766556846,2.7410154494349372,-8.873985766556846,2.9003034579026647
44.0,-15.560239308391484,0.9707132319190936,-15.560239308391484,1.1337056126767686
45.0,-15.663170594335263,1.058365858389393,-15.663170594335265,1.2250626114370151
46.0,-4.766417073150407,-0.6673998869148038,-4.766417073150409,-0.49699876157723477
47.0,-11.268182054951357,0.1217009107816599,-11.268182054951358,0.2958064084091761
48.0,-24.145251510437692,1.7562375988016765,-24.145251510437692,1.9340474687191387
49.0,-14.774147723322475,-2.5853313462768974,-14.774147723322478,-2.4038171040694873
50.0,-11.210700839791253,-2.437756946687493,-11.210700839791253,-2.2525383321901353
51.0,-10.96266596315994,-0.7908320992236701,-10.96266596315994,-0.6019091124363658
52.0,-24.235991399859877,2.259719444238851,-24.23599139985987,2.452346803316106
53.0,-7.984580957990904,-2.512145415942508,-7.984580957990901,-2.3158136845753092
54.0,-14.102871093267792,2.653264042984221,-14.102871093267792,2.8533001466413666
55.0,-18.13197504117332,0.1547708119842312,-18.13197504117332,0.3585112879313247
56.0,-7.373745229896098,1.3602817861047258,-7.373745229896096,1.5677266343417664
57.0,-10.782301351235581,-1.8120190990265592,-10.782301351235583,-1.6008698784995716
58.0,-19.22952987955496,-1.211124673197486,-19.229529879554953,-0.9962710803805509
59.0,-6.46178618914934,2.861558269439374,-6.461786189149339,3.0801162345462556
60.0,-15.069558399639513,0.7147532429700768,-15.069558399639506,0.9370155803669051
61.0,-8.702073062022825,-0.556487280658378,-8.702073062022821,-0.330520570971602
62.0,-14.979114772625836,-2.5024462051784164,-14.979114772625836,-2.2727751232016926
63.0,-14.19122034734681,-0.5193253433004207,-14.19122034734681,-0.28594988903375
64.0,-5.6019622077364115,2.0024317014887245,-5.6019622077364115,2.2395115280453415
65.0,-7.024985303124286,-2.9445759110961114,-7.024985303124286,-2.7037917122495467
66.0,-13.287406103857906,0.2535975054855293,-13.287406103857911,0.4980860766220407
67.0,-34.1976966547434,1.7582357554252541,-34.197696654743424,2.006428698851713
