Frequency_Hz,Left_Mag_dBFS,Left_Phase_rad,Right_Mag_dBFS,Right_Phase_rad
0.0,-2.127725086439916,3.141592653589793,-2.1277250864399146,3.141592653589793
0.5,-16.193699075888212,-0.5772797788887902,-16.193699075888212,-0.5741453100280661
1.0,-7.2273631995123715,-2.5487348818697915,-7.227363199512372,-2.5424659441483426
1.5,-8.866413196897803,-0.05918583044707703,-8.866413196897799,-0.049782423864903225
2.0,-9.407959347575215,-2.2168266729955564,-9.407959347575218,-2.204288797552658
2.5,-4.191640113951553,0.1655830821278639,-4.1916401139515544,0.18125542643148648
3.0,-14.349617784894445,-2.170579131537698,-14.34961778489445,-2.1517723183733515
3.5,-7.672370930265744,2.59480958453106,-7.672370930265742,2.6167508665561314
4.0,-13.963999741720887,0.47384023319384494,-13.963999741720883,0.4989159840796408
4.5,-11.286030609808025,-2.182714232005749,-11.286030609808028,-2.154504012259229
5.0,-10.057980677235301,-2.932932737508308,-10.057980677235305,-2.901588048901062
5.5,-12.086681859199231,2.0679741802652165,-12.086681859199235,2.102453337733186
6.0,-14.957448628440035,-2.1462357420208056,-14.957448628440034,-2.1086221156921106
6.5,-12.839797457333354,-2.549880025920421,-12.839797457333354,-2.509131930731002
7.0,-15.136117295740224,-2.062312222143756,-15.136117295740224,-2.0184296580936136
7.5,-19.193539529368174,1.980753285832983,-19.193539529368174,2.0277703187438516
8.0,-8.668735256970674,0.9944955134779698,-8.66873525697067,1.0446470152495617
8.5,-15.059492744733248,-2.2602511089178368,-15.059492744733262,-2.2069651382855207
9.0,-8.081276208474124,-2.653035204669615,-8.081276208474126,-2.596614765176574
9.5,-24.956388308291125,0.4680419247522493,-24.9563883082911,0.5275968331060141
10.0,-15.717195422540552,-2.6618117310021887,-15.717195422540549,-2.5991223537876986
10.5,-11.694135398671865,2.462363064803481,-11.694135398671865,2.528186910878696
11.0,-7.770380480836114,-2.1547850093858414,-7.770380480836112,-2.085826694449902
11.5,-6.5393432593700975,-3.089251206159654,-6.539343259370096,-3.01715842236299
12.0,-5.70626276081509,2.718674986705734,-5.706262760815091,2.7939022393631223
12.5,-14.983315237687336,0.7062876886209295,-14.983315237687334,0.7846494101390429
