Frequency_Hz,Left_Mag_dBFS,Left_Phase_rad,Right_Mag_dBFS,Right_Phase_rad
0.0,-22.363698598297596,0.0,-22.36369859829759,0.0
0.5,-5.480197388703654,-1.1475999768455576,-5.480200897347348,-1.1459805018491704
1.0,-4.189939096426358,-3.125736317886766,-4.189953203651764,-3.12249994978822
1.5,-12.674226938235243,0.965326411259175,-12.674258843520622,0.9701770756266322
2.0,-8.279097660290413,0.6921595025481304,-8.279154673406934,0.6986218513857687
2.5,-8.787342452803067,0.31621434008304994,-8.787431994567966,0.3242857466003585
3.0,-15.727911301461152,2.9613748439258796,-15.728040904491127,2.97105266631443
3.5,-13.811465876172509,-1.6181880417553285,-13.811643185637525,-1.6069064603478531
4.0,-10.58474348730994,2.028629334386416,-10.584976261687292,2.0415120028907916
4.5,-17.31241122948344,-1.3323425910127058,-17.31270734131204,-1.3178615224288226
5.0,-10.86257063290493,1.9527046612329024,-10.862938069539927,1.9687814277580242
5.5,-19.719120024390328,2.901016516305319,-19.719566888757814,2.918686263487176
6.0,-10.600887264897183,2.4632723590738856,-10.601421776249127,2.4825323544565285
6.5,-9.269030215446925,-2.194937160106616,-9.269660710116272,-2.174089664175645
7.0,-12.022694166852997,1.6560450102647295,-12.023429099008784,1.6784772438701343
7.5,-8.646105599791179,-0.2237227439934765,-8.646953542193819,-0.1997085508337526
8.0,-14.371269296451413,1.6135815419751338,-14.372238941207984,1.639174901298191
8.5,-8.17006364274135,-0.2080598395671685,-8.171163802060889,-0.18089012276714914
9.0,-15.942203343401971,-0.29958652941972336,-15.943442950350777,-0.2708432791488913
9.5,-18.733577874282375,-1.7661904287200934,-18.73496598353925,-1.7358764843286305
10.0,-13.238479848336267,1.213622960411586,-13.240025636947724,1.2455047442053186
10.5,-5.874592570394997,0.1953452147919824,-5.876305338530266,0.228791967877436
11.0,-7.868534443510782,2.1363713621589087,-7.8704236152167875,2.171380199009439
11.5,-18.129483194744232,-2.0349611933889533,-18.13155831870034,-1.9983931737398721
12.0,-9.990892181881827,0.7149916265918396,-9.993162932154405,0.753115912609382
12.5,-7.640797741668257,-0.6211911441808945,-7.643273918465039,-0.5815135237121137
13.0,-13.900827859915768,-1.452339250972976,-13.903519390339927,-1.4111112434807849
13.5,-9.29209683990903,-2.943854483324734,-9.295013778712967,-2.9010790517709393
14.0,-10.725614476607735,-2.5254951955761062,-10.728767006946597,-2.48117531847977
14.5,-8.870972314058571,1.066922921769781,-8.874370748243358,1.1127842503091567
15.0,-5.217000338305216,1.0754627526777334,-5.220655118555562,1.1228625229571059
15.5,-9.358667183095871,1.4244297199590785,-9.362588882292414,1.4733649066488488
16.0,-16.21574141891958,2.697039822218978,-16.219940741355888,2.7475073843400555
16.5,-9.920217241107594,2.797732223854436,-9.924705023241614,2.849729104755377
17.0,-11.173360856832023,1.8331269383926045,-11.178148068037101,1.8866500657268217
17.5,-11.280815242125211,-1.2520121280839314,-11.285912985440515,-1.1969658423808938
18.0,-7.547933698338577,-0.710748699164303,-7.553353211219033,-0.6541823588974262
18.5,-6.8024301338898745,-1.242483395981695,-6.808182788955487,-1.1844001207190895
19.0,-3.6881213516566276,1.260840581258407,-3.6942186574412155,1.3204376561629525
19.5,-7.452745550881969,-2.938261058605779,-7.459199152581259,-2.87715333522126
20.0,-5.643063371471818,1.328525126081335,-5.649885051690885,1.3911403309532333
20.5,-28.083915174881376,0.1913025918625233,-28.09111685438138,0.25542209537616195
21.0,-15.685394837742408,1.7838409699926183,-15.692988576186664,1.8494615734269326
21.5,-16.10977956504636,-0.138966935914994,-16.117777561745548,-0.07184844717882884
22.0,-14.49448205930587,1.2292681037440087,-14.502896653962623,1.2978812472431065
22.5,-26.5069379557956,0.3344194434945518,-26.515781629248174,0.40452399527528277
23.0,-11.189783164732754,-1.964124487162528,-11.199068539697874,-1.8925317895461409
23.5,-11.733930909341135,2.7409657223212562,-11.743670751156127,2.8140432873403913
24.0,-4.081280290525705,-0.8650835458060696,-4.091487507889568,-0.7905244078262988
24.5,-5.245643111862856,1.5868983958020393,-5.256330757576524,1.662935796268869
25.0,-14.563556363016959,-2.496863299534342,-14.574737634722588,-2.4193509631077608
25.5,-11.046786185709479,1.5809846476140108,-11.05847442662885,1.6599685773970325
26.0,-12.509179461438507,2.3123463840274705,-12.521388161110309,2.39279854846533
26.5,-13.771267354628879,-2.5592238875872253,-13.784010149645079,-2.477306863316735
27.0,-9.170710160858413,1.0696920912789205,-9.184000835599583,1.153070584416908
27.5,-7.613611532888984,-0.7266180288604256,-7.627464020258504,-0.6417814739853752
28.0,-22.070667170713307,2.975602309132653,-22.08509555287053,3.0618935024266407
28.5,-12.036905892737229,-2.7258496582799774,-12.05192440182949,-2.638107266095309
29.0,-10.859380395866022,2.6453144147410015,-10.875003414759547,2.7345045500554703
29.5,-11.015491860358765,2.100102639840096,-11.031733923368376,2.190737046268329
30.0,-10.113532557254716,-0.29242822190953005,-10.130408350872358,-0.2003530326613265
30.5,-6.874925654598024,-2.4876798991787403,-6.892450018220058,-2.3941674317047776
31.0,-12.801562107108321,-2.574440126503589,-12.819750033761622,-2.4794939017212294
31.5,-13.61754237927866,-2.3602569263957633,-13.636409016345388,-2.2638804815683256
32.0,-11.439091284545391,0.810228735298746,-11.458651934486506,0.9080318465390919
32.5,-21.0852717693594,-2.72413813831761,-21.105541890436875,-2.6249119306883504
33.0,-7.200110059611147,2.6772285071731137,-7.2211052666087525,2.777874224752392
33.5,-14.43623623521251,0.42217649210680563,-14.457972300155397,0.5242381167591332
34.0,-4.195651196476175,-3.103823610073239,-4.21814404934893,-3.0003496976861816
34.5,-22.230578793685893,-2.1027753718559676,-22.253844523149215,-1.9978928075572497
35.0,-30.643371662547835,1.5219710807587854,-30.667426516653858,1.6282586446378338
35.5,-18.745011363931035,-1.4115243287118477,-18.769871750837048,-1.3038354341157
36.0,-15.183050682642598,0.952741030101748,-15.208733171323434,1.0618275699960993
36.5,-40.1807255865549,1.5491313675257117,-40.20724690751371,1.6596118507197892
37.0,-12.36010362056331,1.0290920345641126,-12.387480666540922,1.1409627424557807
37.5,-12.921144078429707,-1.0148198365601078,-12.949393905112315,-0.9015626392008146
38.0,-16.389253697545247,-2.134467631656755,-16.418393524270602,-2.0198276967120252
38.5,-11.902170634159955,0.7967925743958842,-11.932217844621986,0.9128114783671066
39.0,-17.20620229114974,0.8693371405865727,-17.237174434101497,0.9867312283238827
39.5,-14.648267042097041,1.9825342216260655,-14.680181832052043,2.1012996911427075
40.0,-5.285913325237077,0.31151712131433107,-5.3187886431690075,0.4316501538721219
40.5,-13.756189682018539,0.9391455088743235,-13.790043576059237,1.0606422689583843
41.0,-16.33442089446808,-0.3946395286206324,-16.369271580603836,-0.2717828933273489
41.5,-13.343465709164331,2.0268123136266007,-13.379331571930495,2.151024954984211
42.0,-14.188951996406642,2.7055939916518623,-14.225851589580433,2.8311587530751576
42.5,-20.07800728348549,1.5111935099164804,-20.115959330777123,1.6381064885269567
43.0,-8.764953181201816,2.8394673113163025,-8.803976576943791,2.9677245873292377
43.5,-20.50108069354055,-1.5883933958658911,-20.541194503375092,-1.458795759168021
44.0,-8.321921417682091,-2.586476492553906,-8.363144879246876,-2.4555424488482616
44.5,-9.087255901408687,-1.236271963773183,-9.129608425020658,-1.104005483723655
45.0,-13.317055278563977,2.448349181803016,-13.360556447901303,2.5819441105184633
45.5,-11.98772082891551,-0.17169478953823736,-12.032390401697663,-0.036775416876529986
46.0,-15.308778580058352,1.6343598628955052,-15.354636488724292,1.7705996577142253
46.5,-10.777121748088287,-1.3064369667515734,-10.824188100472735,-1.1688807886628558
47.0,-3.1349296581652375,-2.8407176519192436,-3.1832247381729477,-2.7018491465737844
47.5,-20.396306617364864,-2.1333490541415387,-20.445850885643008,-1.9931722947076054
48.0,-19.768617549597938,2.3568948944623775,-19.81943164420646,2.4983758176324224
48.5,-14.860727582473148,1.5997100286429906,-14.912832319553155,1.742491007983294
